"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","outcome","treated"
"0","0","1","1","1","1","0","1","1","0","0","1","1","0","1","1","0","1","1","0",5.47528475744717,0
"1","1","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","1","1",14.7123243655852,1
"0","1","1","0","1","0","1","0","1","0","1","1","1","0","0","0","1","0","0","0",1.02963828799002,1
"0","1","0","1","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0","0",-11.0202216457542,0
"1","0","0","0","1","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0",15.0765889900582,0
"1","0","1","0","0","1","1","0","1","0","1","1","0","0","1","0","1","0","1","1",25.6786454131306,1
"0","0","1","1","1","0","1","1","0","0","1","1","0","1","1","1","0","0","0","0",5.5026191802047,0
"1","1","1","1","0","1","1","1","1","0","1","0","1","0","1","1","1","1","0","0",10.6306838775935,0
"0","1","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","0","0","1",-3.93369354850207,1
"1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","1",10.1532561783283,0
"1","0","1","1","1","1","0","0","1","0","0","1","1","1","1","0","0","1","1","1",19.1430567018189,0
"1","0","1","0","0","0","1","0","0","1","0","1","1","1","1","1","1","1","1","1",23.3627836815675,1
"1","1","0","1","0","1","0","1","1","1","1","1","1","1","0","0","1","1","1","0",9.17539382869753,1
"0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","1",-9.90146002031671,0
"1","0","0","0","1","0","0","0","0","1","1","1","0","1","1","1","1","1","1","0",20.8511186666175,1
"0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1",-6.45243750579259,1
"1","0","0","1","1","1","1","1","1","0","1","0","1","0","1","1","1","1","0","1",13.4463284864148,0
"0","1","1","1","0","0","0","0","1","0","1","1","1","1","1","1","1","1","1","0",-4.09851894868117,0
"1","1","1","0","0","0","0","1","1","1","1","0","0","0","1","1","1","1","1","0",16.0783143666451,1
"1","1","0","1","1","0","0","0","1","0","1","0","0","1","0","0","1","0","1","1",7.95723111998036,1
"0","0","0","1","0","1","0","1","1","0","0","0","0","1","1","1","1","0","0","1",-0.654406202429997,0
"0","1","1","0","1","0","1","1","1","0","1","1","1","0","0","0","0","0","1","1",-5.35990306379978,0
"1","1","1","0","1","1","0","0","1","0","0","0","1","1","0","1","0","0","1","1",9.38346690051964,0
"1","1","0","0","0","0","0","0","1","1","1","1","0","1","1","0","1","0","0","1",4.94541638360073,0
"1","1","1","0","1","1","1","0","0","0","0","0","0","1","1","1","0","1","1","1",15.4420843609943,1
"1","1","1","0","0","0","0","0","1","0","1","1","0","1","0","0","1","0","0","1",14.7748782415518,1
"1","1","0","1","1","0","0","1","0","0","0","1","1","0","0","0","0","1","1","1",4.45739624808327,0
"1","0","0","1","0","0","1","1","0","0","0","1","0","0","1","1","0","1","0","0",15.0908171320067,0
"1","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","1","1","0",19.5708520702222,1
"0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","0","0","1","1","1",-0.589850786509784,0
"1","1","0","0","1","0","1","1","1","0","1","1","1","0","1","0","1","1","0","1",10.3873207938641,1
"0","0","1","1","1","1","0","1","0","1","1","1","0","0","1","1","1","1","0","1",9.39962745382967,1
"1","1","1","1","1","1","1","0","1","0","1","1","0","0","1","1","1","1","1","0",13.1118299773288,1
"1","0","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","1",25.480414512733,1
"1","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","0","0","0","0",14.542008930057,0
"0","1","1","1","0","1","1","0","0","0","1","1","0","1","1","0","1","0","0","1",-5.17956958910413,0
"0","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0",11.8125934797863,1
"0","1","1","0","0","1","1","1","0","1","1","0","1","0","0","0","0","1","0","0",1.31287959100643,1
"1","0","0","1","1","1","0","0","1","0","1","1","1","1","0","1","1","0","0","1",21.76718889693,1
"1","1","1","0","0","0","1","0","0","0","1","0","1","1","0","0","0","1","0","0",9.30310952072777,0
"1","0","0","1","1","0","0","1","1","1","1","0","1","1","0","1","1","0","0","0",19.3161499536642,1
"0","1","0","0","1","1","1","1","0","0","1","1","0","1","0","1","0","0","1","1",-5.47263347623719,1
"1","1","0","0","1","1","0","1","0","1","1","1","1","1","0","1","0","0","1","0",11.1164091577654,1
"0","0","1","1","0","1","1","0","1","1","1","0","1","1","0","1","1","1","0","1",4.49004855264179,0
"0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","1","0","1","1","1",5.25759667711526,1
"1","1","0","0","1","1","0","1","1","1","1","0","0","1","1","1","0","0","0","0",2.57600127146365,0
"0","0","0","0","0","0","1","1","0","1","1","1","0","0","1","1","0","1","1","1",-0.188115075618226,0
"0","1","1","1","0","1","1","0","1","1","1","1","1","0","1","1","0","0","0","0",-4.85025607819684,0
"0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","1","0",5.66811719417861,1
"1","0","0","0","0","1","1","0","0","0","1","0","0","1","0","1","1","0","1","1",15.1519396404104,0
"0","0","0","0","1","1","1","1","0","1","0","0","1","1","1","1","0","0","1","1",7.75081341418178,1
"0","0","0","0","1","1","0","1","1","1","1","1","0","0","1","0","1","0","1","1",1.60117534666013,0
"1","1","0","0","0","0","0","1","1","1","1","1","0","1","0","1","0","1","0","1",4.62418507840475,0
"0","1","1","0","1","0","1","1","0","0","0","0","1","1","1","1","1","1","0","0",0.775862533634259,1
"0","1","0","1","0","1","1","0","0","0","0","1","1","0","1","0","0","0","1","1",-6.89482711623298,1
"1","1","1","1","0","1","0","1","0","1","0","1","0","1","0","0","0","1","0","0",10.0302025844661,0
"0","0","1","1","1","1","0","1","1","0","0","0","0","1","0","0","1","0","1","0",4.55922720869667,0
"1","1","1","0","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","0",9.42805676886003,0
"0","0","1","0","1","0","1","1","1","0","0","0","1","1","0","0","0","0","1","0",4.41304316751371,0
"0","1","1","0","1","1","0","0","0","0","1","0","0","0","1","1","1","1","1","1",1.75064971732512,1
"1","0","0","1","0","0","0","1","1","1","1","0","1","0","0","1","0","0","1","0",14.8722510383937,0
"0","0","0","0","0","0","1","1","1","0","1","1","0","0","0","1","1","1","1","1",-0.265572059893007,0
"1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0",10.4628954369824,1
"0","0","1","1","1","0","0","0","1","0","0","0","1","1","0","0","1","1","0","1",5.88001675302616,0
"0","0","1","0","0","1","0","0","1","0","1","1","0","1","1","0","0","0","1","0",5.27798354928739,0
"0","1","1","0","1","1","1","0","0","0","1","0","0","0","0","1","0","1","0","0",-5.25211853692212,0
"1","0","1","1","1","0","1","0","0","0","1","1","0","1","0","0","1","0","1","1",24.9145280272905,1
"0","1","1","0","1","0","0","0","1","1","0","1","1","1","1","0","0","1","0","0",0.0242132870829694,1
"0","0","1","1","1","0","1","0","0","0","0","1","1","1","1","1","1","1","1","0",4.50731341144099,0
"1","1","1","0","1","1","0","0","0","1","0","1","1","0","1","1","0","1","1","1",11.4496575202545,0
"1","1","0","0","0","1","0","0","1","1","0","1","1","1","0","1","0","0","0","0",9.85958844438497,1
"1","1","1","0","1","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0",10.0569898911685,0
"0","0","1","0","1","0","0","1","1","0","0","1","1","0","1","1","1","0","1","0",6.55393743547735,0
"1","0","1","1","1","1","0","0","1","0","0","0","0","0","1","1","0","0","1","1",18.9885288316266,0
"0","0","0","1","1","0","1","0","1","1","1","0","1","0","0","1","0","1","0","0",-0.921652811475057,0
"1","1","0","0","1","0","1","1","1","1","1","1","1","0","1","1","0","1","1","0",10.3792251391101,1
"0","1","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0",-3.66680240722824,1
"1","1","0","1","0","1","1","1","0","1","1","0","0","0","1","0","0","1","1","1",9.43445708540919,1
"0","0","0","1","0","0","0","1","0","0","1","0","0","1","1","0","0","1","1","1",4.77261984658672,1
"0","0","0","1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","0","0",3.56967707687875,1
"1","1","0","0","1","1","1","1","1","0","1","0","1","1","0","0","0","0","0","1",5.28347376235754,0
"1","0","1","1","1","0","0","1","0","1","0","1","0","0","1","0","0","1","0","1",26.7402931178726,1
"0","1","0","1","0","1","0","0","1","0","1","0","0","0","0","1","1","1","1","0",-11.7120127231569,0
"0","0","1","1","0","1","0","1","1","1","1","0","1","0","1","0","1","0","0","1",8.54944283942047,1
"0","0","0","1","0","0","1","1","0","0","1","1","0","1","1","0","1","1","0","1",5.87830564627316,1
"0","1","1","0","1","1","0","0","1","1","0","0","1","0","1","0","0","0","1","1",-1.44345625094234,1
"0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0",3.68174603646988,1
"0","0","0","1","0","0","1","0","1","0","1","0","0","1","0","1","1","0","1","1",4.51864433426098,1
"0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0",0.154415854181397,0
"1","0","0","1","1","0","1","1","0","0","1","0","1","0","0","1","1","1","1","0",15.9225754032118,0
"0","0","1","1","0","1","1","0","1","1","0","0","0","1","1","0","0","1","0","1",3.93003987953503,0
"1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0",13.1342478154079,0
"0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","1","1","1",-4.80710823266138,1
"0","1","0","1","1","0","1","0","1","0","0","1","1","1","1","1","1","1","1","1",-8.11388299805767,0
"0","1","0","0","0","1","1","0","1","1","0","1","0","0","0","1","1","1","0","0",-5.06839133260405,1
"1","1","1","1","1","0","0","0","0","0","1","1","1","0","1","0","1","1","0","1",8.25285163981764,0
"0","1","0","0","1","1","0","0","0","0","1","1","0","0","0","1","0","1","1","1",-4.48342587371563,1
"0","0","1","0","1","1","1","0","1","0","1","1","1","1","0","0","0","1","0","1",9.85389759818281,1
"0","1","1","0","1","0","0","1","0","1","0","1","0","1","1","1","1","1","1","0",-0.854578289315913,1
"1","0","1","1","1","0","0","0","0","1","0","1","1","0","0","1","0","0","1","0",25.6131437574416,1
"1","1","0","1","0","0","1","1","0","1","1","0","1","1","1","0","1","0","1","1",9.94938347749467,1
"1","1","0","1","1","0","0","0","1","0","0","0","0","1","1","0","1","1","0","1",5.34369736339706,0
"0","1","0","1","1","0","0","0","1","0","1","1","0","0","0","1","1","0","0","1",-10.661793752949,0
"1","1","1","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0",9.59760298678235,0
"1","1","0","0","0","0","1","0","1","0","0","0","1","1","0","0","1","0","1","1",5.7016348347983,0
"1","0","0","0","1","1","1","0","1","0","0","1","1","1","0","1","0","1","1","0",21.2373668552458,1
"1","0","1","1","1","1","1","1","0","1","1","1","1","1","0","0","1","0","1","1",19.6988923521014,0
"1","0","1","1","1","0","0","0","1","1","1","1","1","0","1","0","0","1","1","0",22.0962079760778,0
"0","0","1","1","1","0","1","0","1","1","1","0","0","1","1","0","0","1","0","0",6.2640840402978,0
"1","0","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0","1","0","0",23.9082346458607,1
"0","0","0","1","1","0","1","1","1","1","1","0","0","1","0","1","0","0","1","0",-1.26233240307966,0
"0","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","0",-6.02518932630594,1
"0","0","0","0","1","0","0","1","1","0","0","1","1","1","1","0","1","0","1","0",4.74850019469165,1
"1","1","1","1","0","0","0","0","0","0","1","1","0","1","1","0","1","1","1","0",14.2523858535827,1
"0","1","0","1","1","0","1","1","1","0","1","0","0","0","1","0","0","1","1","1",-4.13521012667287,1
"0","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0",-3.00954341527489,0
"1","1","0","0","1","1","1","1","0","0","1","1","0","0","1","1","0","1","0","1",4.50330314172552,0
"1","1","1","1","1","1","0","0","0","1","0","0","0","1","1","0","0","1","1","0",11.7355968378095,0
"0","0","1","1","0","1","0","0","0","0","1","0","1","1","0","0","0","1","0","1",5.18886776551397,0
"1","1","0","0","0","0","1","1","0","0","0","1","0","0","0","1","1","1","0","1",5.13008988532469,0
"1","0","1","1","0","0","1","0","0","1","1","0","0","1","1","0","0","0","1","0",24.9816631579355,1
"0","0","0","0","1","0","1","1","1","1","0","0","1","1","0","0","1","1","1","0",4.31899846000421,1
"0","1","0","0","0","0","1","0","1","1","0","0","1","1","0","0","1","0","0","0",-9.80380174777232,0
"1","0","0","0","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1",19.9074782611235,1
"1","0","0","1","1","0","0","1","0","0","1","0","1","1","1","1","1","1","0","0",15.9038153903668,0
"1","1","0","0","0","1","1","0","0","1","0","1","1","0","0","0","1","0","1","0",8.33154981427212,1
"0","0","0","1","0","1","1","1","0","0","1","1","0","1","1","0","0","1","0","1",4.77866743377692,1
"0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0",1.38125165813837,1
"0","1","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1",0.530560273369842,1
"1","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1",8.80970940037585,1
"0","1","0","1","1","0","1","1","1","0","1","0","1","1","0","1","0","1","0","1",-11.8138467714529,0
"1","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","1","1","0","0",19.8117876697859,0
"0","1","0","1","1","0","1","1","0","0","1","1","0","1","0","0","1","0","1","0",-5.2023526598624,1
"0","1","0","1","0","1","0","1","1","1","1","0","1","0","0","0","0","1","0","0",-5.25980316744026,1
"1","1","0","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","1","1",10.2322416024113,1
"0","1","0","1","1","0","1","1","0","0","1","0","0","1","1","1","1","1","0","0",-9.12573112431932,0
"1","1","0","0","1","1","1","1","1","0","1","1","0","1","0","1","0","1","1","0",3.74063235096686,0
"1","1","0","0","1","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1",8.92017231514091,1
"1","0","0","0","1","0","0","0","1","1","0","0","0","0","1","1","0","0","0","1",15.4052552077952,0
"0","1","0","0","0","1","1","0","0","0","1","0","0","1","1","0","0","0","1","0",-10.0468015340888,0
"0","1","1","0","0","0","1","0","1","1","0","1","0","1","1","1","0","1","0","0",-4.17859168482747,0
"1","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1",15.2978952011873,0
"0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0",6.27849537175056,1
"0","1","1","1","0","1","1","1","0","1","0","1","0","1","1","0","1","1","1","1",0.143664222335404,1
"1","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","1","0","0",16.8264788485065,0
"1","1","1","1","1","1","0","0","1","1","0","0","0","0","0","1","0","0","1","1",14.3068428728844,1
"1","1","0","1","1","0","1","0","0","0","0","0","0","0","1","1","1","1","1","0",5.27971268262902,0
"0","1","0","0","0","0","0","1","1","0","1","1","0","0","1","0","0","0","1","1",-6.00502403048499,1
"1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1",16.2495124813296,0
"1","0","0","1","1","1","1","1","0","1","1","1","0","1","1","1","0","0","1","0",14.0167384147703,0
"1","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","1","1","1","1",24.6024992875978,1
"0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0","1","1",5.79465518380777,1
"1","1","1","0","0","0","1","0","1","1","1","1","0","1","0","0","0","1","0","1",14.3209337173235,1
"1","1","0","0","1","1","1","1","1","0","1","0","1","0","0","0","1","0","0","1",8.93092867598381,1
"1","0","0","1","0","0","1","1","1","1","0","1","1","1","1","1","1","1","0","1",20.3554050745216,1
"1","0","1","0","0","0","0","1","1","1","0","1","0","1","1","0","1","0","0","0",19.5089174890876,0
"1","0","0","0","1","0","1","1","0","1","0","0","0","0","1","0","0","1","0","0",15.4887914999092,0
"1","1","0","1","0","1","0","0","1","1","1","0","0","1","0","0","0","1","0","0",5.26169355972745,0
"0","1","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0","1","0","0",-3.32007872912717,0
"0","1","0","1","1","1","1","1","1","1","0","0","0","1","0","0","1","1","0","0",-5.51441199874883,1
"1","0","0","0","0","1","0","1","1","1","1","1","1","0","1","0","1","0","0","0",21.6311124062961,1
"0","1","1","0","1","1","1","1","0","0","0","1","1","1","1","0","1","0","1","1",-0.442138074839364,1
"0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","1","0",1.26499831435243,0
"0","1","0","0","1","1","1","0","0","1","1","0","1","0","0","1","1","0","1","1",-9.66514465221807,0
"0","1","0","1","0","1","1","1","0","0","0","1","1","0","1","0","0","0","1","1",-10.4017902966239,0
"0","0","1","0","1","1","0","1","1","0","0","1","1","1","1","1","0","0","1","0",4.53436194779065,0
"0","1","0","1","1","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0",-10.3875061750696,0
"0","0","1","0","1","1","1","0","0","1","1","1","1","1","0","1","0","1","0","0",5.42424566213923,0
"0","1","1","0","1","1","0","0","1","1","0","1","0","1","0","0","0","1","0","0",-3.77866519641737,0
"0","0","1","1","1","0","0","0","0","0","1","0","1","1","0","1","0","1","1","0",8.31265453303065,1
"0","1","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","1","0","1",-3.41657503627298,1
"1","0","1","1","1","0","0","1","0","0","1","1","1","1","0","0","1","0","1","1",20.3283391897934,0
"1","0","0","0","1","0","1","0","1","0","1","1","0","0","1","1","0","0","0","1",19.7076434178602,1
"1","1","1","1","1","0","1","1","1","0","1","1","1","1","0","1","1","0","0","1",10.5039958697671,0
"0","0","1","1","1","0","0","0","0","1","1","1","1","0","1","0","0","1","1","1",11.2040699777115,1
"0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","1","1","1",-4.98072812563377,1
"1","0","1","1","0","0","0","1","1","1","0","0","1","1","1","1","0","1","1","0",26.4411079250802,1
"0","1","0","0","0","0","1","0","1","0","0","1","1","1","0","0","1","1","1","0",-6.32372476935976,1
"1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1",9.52696021153634,1
"0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","1",8.54923637716311,1
"0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","1","1","0","0","0",4.04234376519973,1
"1","1","0","0","1","1","0","1","1","0","0","1","0","0","1","0","0","0","0","0",5.15948030638127,0
