"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","outcome","treated"
"1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","1","1","0","1","1",20.0824839803727,0
"1","1","0","0","1","0","1","0","0","1","1","1","0","1","1","0","1","1","1","0","1","0","1","1","1","1","0","1","0","0",8.92401881632818,1
"1","1","1","0","1","0","1","1","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0",12.0358433474754,0
"0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","1","1","1","0","0","1","1","1","1",4.12073714844688,1
"0","1","0","1","0","0","0","1","1","1","1","1","1","1","0","1","0","1","0","1","0","1","1","1","0","1","0","0","0","0",-12.2684976635702,0
"0","1","0","1","0","0","0","0","1","1","0","0","1","1","0","1","0","1","1","0","0","1","1","0","0","0","1","0","1","1",-4.29617937819163,1
"1","1","1","1","0","1","0","1","0","0","0","1","0","0","1","0","1","1","1","0","0","1","1","1","0","1","1","0","0","0",13.9629785842597,1
"0","0","0","0","1","0","0","0","1","1","1","0","0","1","0","1","1","1","1","1","0","1","1","0","0","1","0","0","0","1",0.349734500327929,0
"1","1","1","1","0","1","0","1","0","1","1","0","0","1","1","1","0","1","0","0","1","0","0","0","0","1","0","0","0","0",10.0258338982496,0
"1","0","1","0","1","0","0","1","0","1","1","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1",24.1970843409867,1
"1","1","0","0","0","1","0","1","0","0","1","1","0","1","1","1","0","1","1","1","0","0","1","0","1","1","0","1","0","0",9.85511694503662,1
"0","1","1","0","0","0","0","1","1","1","0","1","1","1","0","0","0","0","1","0","0","0","1","0","1","0","0","1","1","1",1.27858964112008,1
"0","0","0","1","0","1","1","0","1","1","0","1","0","1","0","0","1","1","0","1","1","1","0","1","0","1","0","1","1","1",3.29242490597432,1
"0","1","0","0","1","1","1","0","0","1","1","1","0","0","1","1","1","0","1","1","0","0","1","1","0","0","0","1","0","1",-3.59381283668723,1
"1","1","0","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","1","0","0",10.6420307351422,1
"1","1","0","0","0","1","1","0","0","0","0","0","1","0","1","1","1","0","0","1","1","1","0","0","0","1","0","1","0","1",10.7201335068648,1
"1","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","1","0","0","1","1","1","1","1","1","0","1","0","1","0",20.9518831711758,0
"0","0","0","1","0","1","1","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0",3.51154271682846,1
"1","0","0","1","1","0","0","1","1","1","0","0","1","1","0","0","0","1","0","0","1","1","1","1","0","0","0","1","0","0",19.0899392147727,1
"1","0","1","0","0","1","1","1","0","1","1","0","0","1","0","1","0","0","0","1","1","0","0","1","0","1","0","1","0","0",18.7858864446852,0
"1","1","0","1","1","1","0","0","0","1","0","1","1","0","1","1","0","1","1","0","0","1","0","1","1","0","1","1","0","0",4.7448855179629,0
"1","0","0","1","0","0","0","0","0","1","1","0","1","1","0","0","1","0","1","1","0","0","1","0","1","1","1","0","1","0",15.1876823108846,0
"0","0","0","1","0","1","0","1","1","1","0","0","1","1","0","1","1","0","1","0","0","0","0","1","1","1","1","0","1","0",5.10617225926622,1
"0","0","1","0","0","1","0","0","0","0","0","1","1","1","0","1","1","1","1","0","0","0","1","1","1","0","0","0","0","0",5.18275088531045,0
"1","0","0","1","1","0","0","1","0","1","0","1","1","1","0","0","0","1","1","0","1","1","0","0","0","0","0","1","1","0",15.4607587695787,0
"1","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1",15.442774330715,0
"1","0","1","0","1","1","1","1","0","1","1","1","0","0","1","0","0","1","0","0","1","1","0","1","0","0","0","0","0","1",25.1601504236144,1
"1","0","1","0","1","1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","1","0","0","1","1","0","0","0","1","1",22.598640700262,0
"0","1","1","1","1","0","1","1","0","1","1","1","1","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","1","1",-5.4093474238886,0
"0","0","1","0","0","0","0","0","1","0","1","1","0","1","0","0","1","0","0","0","0","1","1","1","1","1","1","0","0","1",5.6931088772176,0
"1","0","1","1","0","0","1","0","1","0","0","1","1","0","0","0","0","0","0","1","1","1","0","1","1","1","1","0","0","0",18.7559723135346,0
"1","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","1","0","1","0","1","1","0","0","1","0","1","1","0","1",15.5105360542524,0
"0","1","1","0","1","1","0","1","1","1","1","1","0","1","0","0","1","0","0","1","0","1","0","1","1","0","0","0","0","0",-4.92733976452008,0
"0","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","0","0","0","1","0","0","0","1","1","1","0","1","1","0",1.61648259299079,0
"1","1","0","0","1","0","0","1","0","1","1","1","1","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0",9.92618066818697,1
"0","0","0","1","0","0","0","0","0","1","1","1","0","1","0","0","1","0","0","1","0","1","0","1","1","0","1","0","0","1",0.203804115338297,0
"1","0","1","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0",24.9581989307366,1
"0","0","0","0","0","1","0","0","1","0","1","1","0","1","0","0","1","1","0","0","0","0","1","0","1","1","0","1","1","0",1.79217660567184,0
"0","1","1","0","0","0","0","1","1","1","1","1","0","0","0","0","1","0","0","0","1","0","1","0","1","1","1","1","1","0",-3.8149046966834,0
"1","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","1","1","0","1","1","1","0","0","0",25.8979884306313,1
"1","1","0","0","1","1","0","0","1","0","1","0","1","1","0","0","1","0","1","0","0","1","1","1","1","1","1","0","1","0",3.89131570869347,0
"0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","1","1","1","1","0","1","0","0","1","0","0","0","0","0","1",-0.423689340032252,0
"1","1","1","0","1","1","0","1","1","1","1","0","0","0","0","0","1","1","1","0","0","1","0","0","0","1","1","0","0","0",10.3787006854245,0
"0","0","0","1","1","0","1","0","0","1","0","1","1","0","1","1","1","1","1","0","0","0","1","0","0","0","1","1","0","1",1.37006471600487,0
"0","0","0","0","1","1","0","1","1","1","1","1","0","0","0","1","1","0","0","0","1","1","1","0","1","1","0","0","0","1",4.90972824827133,1
"0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","1","1","0","1","0","1","0","0","0","1","1","0","1",0.658563276735656,0
"0","1","0","0","0","1","1","1","0","0","1","0","1","0","0","1","1","1","0","1","1","1","0","0","0","1","1","1","1","0",-9.89303030426094,0
"0","0","0","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","0","1","0","1","1","1","0","0","0",0.826072866197594,0
"0","0","1","0","1","0","1","0","1","0","1","1","0","0","1","1","1","0","1","1","1","0","1","1","0","1","1","1","0","0",9.61486369890165,1
"0","1","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","0","1","0","1","1","1","0","1","0","1","0","1","0",-0.0411929227511383,1
"1","0","0","1","0","1","1","1","1","0","1","1","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","0",14.7986922540295,0
"1","0","0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","0","0","0","1","1","1","1","0","0","1","1","0","1",14.5214318836227,0
"1","0","1","0","0","1","1","1","0","1","1","0","0","0","0","1","0","0","1","0","1","1","1","1","0","0","0","1","0","1",19.9253908457609,0
"1","1","0","1","0","1","0","1","0","0","1","1","0","1","1","1","1","1","1","0","0","1","0","1","1","1","0","0","0","1",8.51019926208078,1
"1","0","1","1","0","1","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","0","0","1",24.4817000559898,1
"1","0","0","0","1","1","0","1","1","1","1","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","1",13.6050259265349,0
"0","1","0","1","0","1","1","0","1","0","0","0","1","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","1","0",-7.67132884376206,0
"0","1","1","0","0","1","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","0","0","1","0",0.604360628740685,1
"0","1","1","1","1","0","1","0","1","0","1","0","1","0","1","1","0","0","1","0","1","0","0","0","0","1","0","1","1","0",-3.63807598580997,0
"0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","1","0",-4.45989326698537,1
"0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","1","1",5.55585092266478,1
"0","0","0","1","1","0","0","1","0","1","0","1","1","1","0","0","0","0","1","0","1","0","1","1","0","1","0","1","0","0",0.419527253085329,0
"0","1","1","0","1","1","1","1","1","0","1","0","1","1","0","1","0","1","0","0","0","0","1","1","0","1","0","1","1","0",1.952404223249,1
"1","0","1","1","1","1","0","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","1","0","1","1","0",19.381824568083,0
"1","0","0","1","0","1","1","1","0","0","1","1","1","0","1","0","0","1","1","1","0","0","1","0","1","0","1","1","0","0",20.9455632953249,1
"0","0","1","1","1","0","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","1","1",10.5624113599671,1
"1","1","1","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","1","1","1","0","1","1","0","0","0","1","0",10.4686205411998,0
"0","1","0","1","0","1","0","1","1","0","1","1","1","1","1","1","1","0","1","1","0","1","0","1","1","0","1","0","0","0",-8.85818986297538,0
"0","1","1","0","0","0","0","0","0","1","1","0","0","1","1","1","1","1","0","0","0","1","0","1","0","1","1","1","0","0",-6.13655269775093,0
"1","0","0","1","0","1","0","0","0","1","0","1","1","1","0","1","0","1","1","1","0","0","0","1","0","1","0","0","0","1",15.4149554214502,0
"1","0","1","0","0","1","1","1","1","0","0","0","0","1","1","1","0","1","0","1","1","0","0","0","0","1","0","1","0","0",21.0804905405531,0
"0","0","1","1","0","0","0","1","0","1","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","1","0","1","0","1",11.1683404176009,1
"1","0","1","0","1","0","1","1","1","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","1","1","0","1",25.9381029452423,1
"1","1","0","1","1","1","0","1","0","1","1","0","0","0","0","0","1","1","1","0","1","1","0","0","1","0","1","0","1","0",3.88982858300484,0
"0","1","1","1","1","0","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0",0.827104742524803,1
"0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","1","0","0","1","1","1","1","1","0","1","1","1","1","0","1",5.41599112042401,1
"0","0","1","1","1","0","0","1","1","1","1","0","0","0","0","1","1","1","1","1","1","1","1","1","1","0","0","1","0","0",10.8295493835906,1
"0","1","0","1","1","1","1","0","0","1","1","1","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","1","0","1",-8.58732937915902,0
"0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1","0","0","1","0","1","1","1","0","0","1","0","0","0",-8.65006369059583,0
"1","1","0","0","0","1","0","0","1","1","0","0","1","1","1","1","0","1","0","0","1","0","0","0","1","1","1","0","0","1",4.9789396440326,0
"0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0",3.50949971524598,1
"0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","0","0","0","1","0",7.3468524764284,1
"1","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1","0","0","1","1","0","1",23.90641664434,1
"0","0","1","0","0","0","1","0","1","1","0","0","1","0","1","0","0","1","1","0","1","0","0","0","1","1","1","1","1","1",10.2535463481188,1
"1","0","1","0","0","1","1","1","0","0","1","1","1","0","1","1","1","0","0","0","0","0","1","1","0","0","1","1","1","1",24.526949954724,1
"0","0","1","1","0","1","0","0","0","0","1","0","1","0","1","0","0","1","0","1","0","1","0","0","1","0","1","1","1","0",11.8639568800917,1
"1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","1",23.3571482475729,1
"1","0","1","0","1","1","1","0","0","1","0","1","0","1","1","0","1","1","0","0","0","1","1","1","1","0","0","0","1","1",19.4291444168929,0
"0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","1","0","1","1","1","1","1","0","1","1","0","1","1","0","1",5.12003755098889,1
"1","1","1","0","0","1","1","1","1","0","1","0","1","0","0","1","1","1","1","0","0","1","1","1","1","1","1","0","0","0",9.2420823381254,0
"1","0","0","0","0","1","0","1","0","0","1","0","1","0","0","1","1","1","0","1","0","0","0","1","0","0","1","0","0","1",19.9197642692124,1
"0","0","1","1","1","1","0","0","0","1","1","1","0","1","1","0","0","0","0","0","1","0","0","1","1","1","1","0","0","1",8.29634607252298,1
"1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","1","1","1","1","1","1","1","1","1","0",2.40185471622747,0
"0","0","1","1","0","1","0","0","1","1","1","0","1","1","1","0","0","1","1","0","0","1","0","1","0","1","1","1","0","0",4.89640836870676,0
"0","1","1","1","1","0","1","0","0","0","0","0","1","1","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0",-4.48091302833953,0
"0","1","1","1","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","1","1","1","0","1","1","0","0",-4.86976070559416,0
"0","0","1","1","0","1","0","0","0","1","0","1","0","0","1","0","1","1","1","1","0","1","1","0","1","0","1","1","1","0",7.8782983299823,1
"1","1","1","0","1","1","1","0","0","1","0","0","0","1","1","1","0","0","1","1","0","0","0","0","1","1","1","0","1","0",9.54972895430159,0
"1","1","1","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","1","0","0",15.150971626119,1
"1","0","1","0","1","1","1","0","0","1","0","0","1","0","0","0","1","0","1","1","1","0","0","1","1","0","1","0","1","1",25.3083565319874,1
"0","1","0","1","0","1","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","1","1","1","1","0",-11.1487751029531,0
"0","1","0","1","0","0","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","1","1","0","1","0","1","1","1","1",-4.8565928327212,1
"0","0","1","1","1","1","1","1","0","1","0","1","1","0","1","0","0","1","0","0","1","1","0","0","0","1","1","0","1","0",9.43780704662093,1
"0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","0","0","1","1","0","1","0","1","0","0","1","1","1","0","0",-0.838203615345683,1
"0","0","0","0","1","0","0","1","0","0","1","1","0","1","1","0","1","0","1","0","1","1","1","0","0","0","0","0","0","0",1.62050745190382,0
"0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","1","0","1","0","0","1","1","1","1","1","0","0","0",4.82104843987308,1
"0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0",4.95766492905345,1
"0","0","0","0","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","1","1","1","1",5.08114557599056,1
"1","1","0","0","1","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","1","0","1","0","1","1","1","1","1","1",8.41165922285582,1
"1","0","0","1","1","1","0","0","1","0","0","0","1","1","0","1","1","1","0","0","0","1","0","0","0","0","1","1","0","1",16.0585832355276,0
"0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","1","0","0","1","1","1","1","0","1","1","0","0","1",-2.66169788035813,1
"0","1","0","0","0","0","1","0","1","1","1","1","0","1","0","1","1","0","1","1","1","0","1","0","1","0","1","1","1","0",-6.60180587006557,1
"0","0","1","1","0","1","0","1","0","1","1","0","0","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",5.88771347989602,0
"1","0","0","1","0","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","0","0","1","1","0","1","1","1","1","1",16.2245458158666,0
"1","1","0","0","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","1","0","1","0","1","1","0","0","1","1","1",4.95807363845506,0
"0","0","0","1","0","0","1","0","1","0","1","0","1","1","1","1","1","0","1","0","1","1","1","1","0","0","1","1","1","0",4.53040999695469,1
"0","0","1","0","0","1","0","1","0","1","1","1","1","0","1","0","1","1","0","1","1","1","0","0","0","0","0","1","1","0",7.65063949836024,0
"0","1","1","1","0","0","0","1","1","0","1","1","1","0","1","1","1","0","1","0","1","0","0","1","1","1","0","0","0","0",-0.322276898487758,1
"0","0","0","0","0","0","0","1","1","1","1","1","0","1","0","1","1","0","0","0","1","1","1","1","0","0","1","0","0","0",-0.324655026646439,0
"0","1","1","1","0","1","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","1","1","1","1","1","1","0","1",-4.2339966611885,0
"0","1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","1","0","1","0","0",1.10282389557049,1
"1","0","1","1","1","0","0","1","1","1","1","1","0","0","0","1","1","0","1","1","0","0","1","1","1","0","1","1","1","1",18.8196627300304,0
"1","0","1","1","0","0","1","0","1","1","1","1","0","1","1","1","1","0","0","1","1","0","0","0","1","0","1","0","0","1",18.6659699344923,0
"1","0","1","0","1","0","1","0","0","0","0","0","1","1","1","0","0","1","0","0","1","0","1","0","1","0","0","1","0","0",20.0673672660574,0
"0","0","0","1","0","1","0","0","1","0","0","1","1","0","0","0","0","1","1","1","0","1","1","1","0","1","0","0","0","1",-0.780454739033446,0
"0","1","1","1","0","0","1","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0",-2.4961332856417,1
"0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","1","1","1","0","0","1","0","0",4.99161987518852,1
"0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","1","0","1","0","0","0","1",4.28008094912329,1
"0","0","1","1","1","1","1","1","0","1","0","0","1","0","1","0","1","1","1","1","1","1","1","0","1","0","0","1","1","1",11.8902559014777,1
